fecha,remision,origen,destino,placa,kilometros
4/10/2020,29R70200777,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
4/10/2020,29R70200789,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
1/10/2020,06R70125762,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,81
1/10/2020,29R70200713,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-97-568,124
1/10/2020,29R70200714,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-97-568,81
2/10/2020,05R70247019,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,124
1/10/2020,01R71100128,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
1/10/2020,06R70125719,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,81
1/10/2020,29R70200647,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-111-872,81
2/10/2020,01R71100283,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
2/10/2020,01R71100307,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
2/10/2020,01R71100360,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
2/10/2020,29R70200730,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
2/10/2020,29R70200742,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
2/10/2020,29R70200744,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
2/10/2020,29R70200746,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
3/10/2020,01R71100386,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
3/10/2020,29R70200729,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
1/10/2020,29R70200687,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
1/10/2020,29R70200726,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-113-861,40
1/10/2020,93R70070176,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,40
2/10/2020,01R71100245,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
2/10/2020,01R71100246,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-113-861,117
2/10/2020,07R70079167,07 - USULUTAN                      ,01 - PLANTA SOYAPANGO              ,C-113-861,117
2/10/2020,29R70200751,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
3/10/2020,01R71100453,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
3/10/2020,04R70265693,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,74
3/10/2020,29R70200817,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-113-861,74
4/10/2020,05R70247235,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,124
4/10/2020,29R70200776,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-113-861,124
1/10/2020,01R71100145,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
1/10/2020,07R70079071,07 - USULUTAN                      ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,115
1/10/2020,29R70200668,29 - PLANTA JUGO SAN SALV.         ,07 - USULUTAN                      ,C-114-779,115
1/10/2020,29R70200701,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
1/10/2020,91R70003378,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-114-779,32
1/10/2020,91R70003379,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-114-779,32
2/10/2020,01R71100358,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
2/10/2020,29R70200734,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
2/10/2020,29R70200740,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
3/10/2020,01R71100382,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
3/10/2020,01R71100391,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
3/10/2020,29R70200727,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
3/10/2020,29R70200762,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-114-779,81
1/10/2020,04R70265657,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,74
1/10/2020,29R70200628,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-115-171,40
1/10/2020,29R70200686,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
1/10/2020,29R70200709,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-115-171,74
1/10/2020,93R70070150,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,40
2/10/2020,01R71100252,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
2/10/2020,01R71100263,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
2/10/2020,29R70200750,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
3/10/2020,04R70265692,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,74
3/10/2020,06R70125828,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,81
3/10/2020,29R70200801,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-115-171,74
3/10/2020,29R70200811,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-115-171,81
4/10/2020,06R70125832,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,81
4/10/2020,29R70200814,29 - PLANTA JUGO SAN SALV.         ,94 - C.D. SAN LUIS TALPA           ,C-115-171,37
1/10/2020,01R71100163,01 - PLANTA SOYAPANGO              ,92 - OPERADOR LOGISTICO            ,C-117-025,18
1/10/2020,14R70235857,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
1/10/2020,14R70235917,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-117-025,59
1/10/2020,14R70235938,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
