fecha,remision,origen,desitno,placa,kilometros
14/10/2020,29R70201257,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
14/10/2020,29R70201288,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-70-165,124
15/10/2020,01R71101572,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,5.5
15/10/2020,29R70201241,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
16/10/2020,01R71101712,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,5.5
16/10/2020,01R71101737,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,5.5
16/10/2020,29R70201342,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
16/10/2020,29R70201348,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
16/10/2020,29R70201356,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
17/10/2020,01R71101756,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,5.5
17/10/2020,01R71101772,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,5.5
17/10/2020,29R70201403,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-70-165,4
17/10/2020,29R70201404,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-70-165,40
17/10/2020,93R70070438,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-70-165,40
13/10/2020,01R71101391,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
13/10/2020,01R71101420,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
13/10/2020,29R70201176,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
13/10/2020,29R70201197,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
13/10/2020,29R70201236,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
13/10/2020,29R70201240,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-97-331,40
13/10/2020,93R70070391,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,40
14/10/2020,01R71101465,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-97-331,36
14/10/2020,93R70070403,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,40
15/10/2020,01R71101648,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
15/10/2020,05R70247594,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,124
15/10/2020,29R70201298,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
15/10/2020,29R70201381,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
16/10/2020,01R71101668,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
16/10/2020,07R70079227,07 - USULUTAN                      ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,115
16/10/2020,29R70201374,29 - PLANTA JUGO SAN SALV.         ,07 - USULUTAN                      ,C-97-331,115
17/10/2020,01R71101798,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
17/10/2020,01R71101812,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
17/10/2020,01R71101847,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
17/10/2020,29R70201392,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
17/10/2020,29R70201399,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
17/10/2020,29R70201410,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
17/10/2020,29R70201451,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-331,4
18/10/2020,01R71101873,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,5.5
18/10/2020,05R70247716,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-97-331,124
18/10/2020,29R70201421,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-97-331,124
16/10/2020,01R71101710,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,5.5
16/10/2020,01R71101740,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,5.5
16/10/2020,29R70201351,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-568,4
16/10/2020,29R70201353,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-568,4
16/10/2020,29R70201357,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-97-568,4
16/10/2020,91R70003403,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-97-568,32
17/10/2020,01R71101766,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,5.5
17/10/2020,06R70126049,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-97-568,81
17/10/2020,29R70201368,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-97-568,81
12/10/2020,01R71101293,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
12/10/2020,29R70201143,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
12/10/2020,29R70201210,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
12/10/2020,91R70003397,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-111-872,32
12/10/2020,91R70003398,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-111-872,32
12/10/2020,93R70070326,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,40
13/10/2020,01R71101361,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
13/10/2020,29R70201214,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-111-872,40
13/10/2020,93R70070378,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,40
14/10/2020,01R71101550,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
14/10/2020,05R70247568,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,124
14/10/2020,29R70201244,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
14/10/2020,29R70201266,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-111-872,124
15/10/2020,01R71101569,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
15/10/2020,29R70201245,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
15/10/2020,29R70201267,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-111-872,74
16/10/2020,01R71101595,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-111-872,19
16/10/2020,01R71101749,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,5.5
16/10/2020,29R70201345,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
16/10/2020,29R70201362,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-111-872,4
16/10/2020,95R70008002,AW - WALLMART                      ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,17
17/10/2020,06R70126046,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,81
17/10/2020,29R70201370,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-111-872,81
17/10/2020,29R70201442,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-111-872,40
17/10/2020,93R70070441,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-111-872,40
18/10/2020,29R70201491,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-112-922,4
13/10/2020,01R71101397,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
13/10/2020,01R71101412,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
13/10/2020,29R70201178,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
13/10/2020,29R70201221,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-113-861,81
13/10/2020,29R70201238,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
14/10/2020,01R71101487,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
14/10/2020,05R70247578,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,124
14/10/2020,06R70125987,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,81
14/10/2020,29R70201260,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
14/10/2020,29R70201264,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-113-861,124
15/10/2020,01R71101571,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
15/10/2020,29R70201242,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
15/10/2020,29R70201255,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
16/10/2020,01R71101690,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
16/10/2020,01R71101739,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
16/10/2020,29R70201350,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
16/10/2020,29R70201352,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
16/10/2020,29R70201354,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-113-861,40
16/10/2020,29R70201388,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
16/10/2020,91R70003400,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-113-861,32
16/10/2020,93R70070432,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,40
17/10/2020,01R71101764,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,5.5
17/10/2020,01R71101773,01 - PLANTA SOYAPANGO              ,TA - Taller Arianita,C-113-861,32
17/10/2020,04R70266007,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,74
17/10/2020,29R70201364,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-113-861,74
17/10/2020,29R70201405,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-113-861,4
17/10/2020,29R70201424,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-113-861,81
18/10/2020,06R70126074,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-113-861,81
18/10/2020,29R70201500,29 - PLANTA JUGO SAN SALV.         ,TA - Taller Arianita,C-113-861,28
12/10/2020,01R71101314,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
12/10/2020,01R71101344,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
12/10/2020,29R70201172,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
12/10/2020,29R70201195,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
12/10/2020,93R70070328,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,40
13/10/2020,01R71101379,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
13/10/2020,29R70201196,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
14/10/2020,01R71101539,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
14/10/2020,29R70201243,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
14/10/2020,29R70201283,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-114-779,40
14/10/2020,93R70070410,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,40
15/10/2020,01R71101567,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,5.5
15/10/2020,29R70201247,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-114-779,4
15/10/2020,29R70201322,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-114-779,40
15/10/2020,93R70070419,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-114-779,40
12/10/2020,01R71101284,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
12/10/2020,04R70265890,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,74
12/10/2020,29R70201146,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
12/10/2020,29R70201152,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-115-343,74
12/10/2020,29R70201209,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
13/10/2020,01R71101363,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
13/10/2020,07R70079214,07 - USULUTAN                      ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,115
13/10/2020,29R70201114,29 - PLANTA JUGO SAN SALV.         ,07 - USULUTAN                      ,C-115-343,115
14/10/2020,04R70265976,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,74
14/10/2020,29R70201274,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-115-343,74
15/10/2020,01R71101565,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
15/10/2020,29R70201248,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
15/10/2020,29R70201320,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-115-343,124
16/10/2020,01R71101693,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
16/10/2020,01R71101747,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
16/10/2020,29R70201343,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
16/10/2020,29R70201344,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
16/10/2020,29R70201390,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
16/10/2020,93R70070433,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,40
17/10/2020,01R71101768,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
17/10/2020,01R71101849,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,5.5
17/10/2020,07R70079229,07 - USULUTAN                      ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,115
17/10/2020,29R70201373,29 - PLANTA JUGO SAN SALV.         ,07 - USULUTAN                      ,C-115-343,115
17/10/2020,29R70201398,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-343,4
17/10/2020,29R70201423,29 - PLANTA JUGO SAN SALV.         ,06 - SONSONATE                     ,C-115-343,81
17/10/2020,29R70201428,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-115-343,40
18/10/2020,06R70126077,06 - SONSONATE                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-343,81
13/10/2020,01R71101393,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
13/10/2020,04R70265901,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,74
13/10/2020,29R70201177,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
13/10/2020,29R70201186,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
13/10/2020,29R70201191,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-115-171,74
14/10/2020,01R71101458,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
14/10/2020,01R71101480,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
14/10/2020,29R70201272,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
15/10/2020,01R71101601,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
15/10/2020,01R71101616,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
15/10/2020,29R70201292,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
15/10/2020,29R70201308,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
15/10/2020,94R70056606,94 - C.D. SAN LUIS TALPA           ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,37
16/10/2020,01R71101655,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
16/10/2020,01R71101671,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
16/10/2020,29R70201056,29 - PLANTA JUGO SAN SALV.         ,94 - C.D. SAN LUIS TALPA           ,C-115-171,37
16/10/2020,29R70201301,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
16/10/2020,94R70056616,94 - C.D. SAN LUIS TALPA           ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,37
17/10/2020,01R71101858,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
17/10/2020,05R70247646,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,124
17/10/2020,29R70201372,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-115-171,124
17/10/2020,29R70201395,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
18/10/2020,01R71101882,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
18/10/2020,01R71101893,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-115-171,5.5
18/10/2020,29R70201476,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-115-171,4
12/10/2020,01R71101166,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-117-025,19
12/10/2020,14R70236469,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
12/10/2020,14R70236475,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
12/10/2020,95R70007986,AW - WALLMART                      ,14 - NIXAPA                        ,C-117-025,8
13/10/2020,01R71101374,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
13/10/2020,01R71101385,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
13/10/2020,08R70013435,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-117-025,21
13/10/2020,14R70236478,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
13/10/2020,14R70236530,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-117-025,20
13/10/2020,14R70236546,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
13/10/2020,14R70236565,14 - NIXAPA                        ,AB - RANSA                         ,C-117-025,14
13/10/2020,90R70017998,AB - RANSA                         ,14 - NIXAPA                        ,C-117-025,7
14/10/2020,01R71101464,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
14/10/2020,01R71101488,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
14/10/2020,05R70247572,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-117-025,138
14/10/2020,14R70236573,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-117-025,143
14/10/2020,14R70236584,14 - NIXAPA                        ,06 - SONSONATE                     ,C-117-025,61
14/10/2020,14R70236610,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
15/10/2020,06R70126020,06 - SONSONATE                     ,14 - NIXAPA                        ,C-117-025,62
15/10/2020,08R70013449,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-117-025,21
15/10/2020,14R70236647,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-117-025,20
15/10/2020,14R70236658,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
16/10/2020,01R71101599,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-117-025,19
16/10/2020,01R71101659,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
16/10/2020,01R71101681,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
16/10/2020,14R70236656,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
16/10/2020,14R70236723,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
16/10/2020,95R70008003,AW - WALLMART                      ,14 - NIXAPA                        ,C-117-025,8
17/10/2020,01R71101822,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-117-025,24
17/10/2020,06R70126051,06 - SONSONATE                     ,14 - NIXAPA                        ,C-117-025,62
17/10/2020,14R70236752,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-117-025,29
17/10/2020,14R70236782,14 - NIXAPA                        ,06 - SONSONATE                     ,C-117-025,61
17/10/2020,14R70236800,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-117-025,19
17/10/2020,92R70010524,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-117-025,18
18/10/2020,01R71101869,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-117-025,36
